"","strand","stop_pos","n","max_njunc","mean_njunc","mean_qwidth","mean_width","min_mapq","mean_mapq","file_name"
"8057","+",3914736,5,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8058","+",3929212,10,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8059","+",3940893,4,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8060","+",3942130,38,0,0,145.526315789474,130.526315789474,39,39.7894736842105,"subpool-stop_R1_stop.bam"
"8061","+",3950903,1,0,0,147,133,25,25,"subpool-stop_R1_stop.bam"
"8062","+",3966332,3,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8063","+",4028776,3,0,0,28,28,36,41.3333333333333,"subpool-stop_R1_stop.bam"
"8064","+",4046245,3,0,0,147,113,41,41.6666666666667,"subpool-stop_R1_stop.bam"
"8065","+",4057567,4,0,0,115.25,61,22,26.5,"subpool-stop_R1_stop.bam"
"8066","+",4116299,2,0,0,147,128,44,44,"subpool-stop_R1_stop.bam"
"8067","+",4142695,1,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8068","+",4149095,1,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8069","+",4238800,3,0,0,147,133.666666666667,37,37,"subpool-stop_R1_stop.bam"
"8070","+",4243673,1,0,0,147,129,44,44,"subpool-stop_R1_stop.bam"
"8071","+",4249565,1,0,0,98,56,24,24,"subpool-stop_R1_stop.bam"
"8072","+",4263441,5,0,0,147,147,44,44,"subpool-stop_R1_stop.bam"
"8073","+",4320894,1,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8074","+",4343065,13,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8075","+",4357269,7,0,0,22,22,22,22,"subpool-stop_R1_stop.bam"
"8076","+",4390476,3,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8077","+",4493307,4,0,0,24.5,24.5,44,44,"subpool-stop_R1_stop.bam"
"8078","+",4526173,3,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8079","+",4543669,13,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8080","+",4549367,6,0,0,147,105,36,40.1666666666667,"subpool-stop_R1_stop.bam"
"8081","+",4566034,5,0,0,147,43,22,22,"subpool-stop_R1_stop.bam"
"8082","+",4589986,3,0,0,24,24,44,44,"subpool-stop_R1_stop.bam"
"8083","+",4602795,60,0,0,23.0833333333333,23.0833333333333,22,35.5666666666667,"subpool-stop_R1_stop.bam"
"8084","+",4606724,1,0,0,140,104,36,36,"subpool-stop_R1_stop.bam"
"8085","+",4614073,7,0,0,147,128,44,44,"subpool-stop_R1_stop.bam"
"8086","+",4615579,441,0,0,24.1111111111111,24.1020408163265,22,38.5442176870748,"subpool-stop_R1_stop.bam"
"8087","+",4618708,1,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8088","+",4628983,2,0,0,147,125,44,44,"subpool-stop_R1_stop.bam"
"8089","+",4646641,1,0,0,147,93,36,36,"subpool-stop_R1_stop.bam"
"8090","+",4695739,4,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8091","+",4706139,5,0,0,128,82,36,36,"subpool-stop_R1_stop.bam"
"8092","+",4713433,15,0,0,147,42,22,22,"subpool-stop_R1_stop.bam"
"8093","+",4756195,2,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8094","+",4789983,2,0,0,147,135,44,44,"subpool-stop_R1_stop.bam"
"8095","+",4798137,49,0,0,138.30612244898,121.816326530612,36,43.3877551020408,"subpool-stop_R1_stop.bam"
"8096","+",4801511,68,0,0,24.1176470588235,24.1176470588235,22,33.6470588235294,"subpool-stop_R1_stop.bam"
"8097","+",4802676,13,0,0,147,32,22,22,"subpool-stop_R1_stop.bam"
"8098","+",4836661,6,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8099","+",4858208,1,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8100","+",4876277,6,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8101","+",4883990,19,0,0,25.4736842105263,25.1052631578947,42,43.2631578947368,"subpool-stop_R1_stop.bam"
"8102","+",4891328,1,0,0,147,129,25,25,"subpool-stop_R1_stop.bam"
"8103","+",4903294,5,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8104","+",5029907,32,0,0,24.65625,24.65625,22,35.75,"subpool-stop_R1_stop.bam"
"8105","+",5066524,1,0,0,147,132,44,44,"subpool-stop_R1_stop.bam"
"8106","+",5082496,1,0,0,107,43,22,22,"subpool-stop_R1_stop.bam"
"8107","+",5101884,4,0,0,43,26,22,22,"subpool-stop_R1_stop.bam"
"8108","+",5124914,2,0,0,147,128,44,44,"subpool-stop_R1_stop.bam"
"8109","+",5142944,14,0,0,147,131,42,43.8571428571429,"subpool-stop_R1_stop.bam"
"8110","+",5180301,2,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8111","+",5237057,1,0,0,147,124,42,42,"subpool-stop_R1_stop.bam"
"8112","+",5245480,22,0,0,25.3636363636364,25.3636363636364,22,38.6363636363636,"subpool-stop_R1_stop.bam"
"8113","+",5249706,2,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8114","+",5254160,4,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8115","+",5338135,8,0,0,23.125,23.125,22,41.25,"subpool-stop_R1_stop.bam"
"8116","+",5340369,12,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8117","+",5371098,12,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8118","+",5383308,14591,0,0,24.2618052223974,24.2593379480502,22,38.6205194983209,"subpool-stop_R1_stop.bam"
"8119","+",5383309,147,0,0,25.5238095238095,24.530612244898,24,30.8707482993197,"subpool-stop_R1_stop.bam"
"8120","+",5383310,154,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8121","+",5383311,1,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8122","+",5383510,2,0,0,147,135,44,44,"subpool-stop_R1_stop.bam"
"8123","+",5418586,1,0,0,147,125,44,44,"subpool-stop_R1_stop.bam"
"8124","+",5512040,11,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8125","+",5552147,4,0,0,147,119,42,42,"subpool-stop_R1_stop.bam"
"8126","+",5595331,20,0,0,147,42.1,22,22,"subpool-stop_R1_stop.bam"
"8127","+",5599358,13,0,0,26.8461538461538,26.8461538461538,22,37.3846153846154,"subpool-stop_R1_stop.bam"
"8128","+",5599359,1032583,0,0,24.3058863064761,24.3005346785682,22,38.6986934706459,"subpool-stop_R1_stop.bam"
"8129","+",5599360,556,0,0,25.6762589928058,24.841726618705,22,33.2248201438849,"subpool-stop_R1_stop.bam"
"8130","+",5599361,455,0,0,27.9824175824176,25.4483516483516,22,29.1956043956044,"subpool-stop_R1_stop.bam"
"8131","+",5599362,63,0,0,28.1111111111111,25.1111111111111,22,25.4920634920635,"subpool-stop_R1_stop.bam"
"8132","+",5599363,7,0,0,28,23.8571428571429,22,22,"subpool-stop_R1_stop.bam"
"8133","+",5599364,6,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8134","+",5599365,3,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8135","+",5599372,2,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8136","+",5612106,13,0,0,147,131,42,43.8461538461538,"subpool-stop_R1_stop.bam"
"8137","+",5621133,150,0,0,23.9733333333333,23.9733333333333,22,39.1066666666667,"subpool-stop_R1_stop.bam"
"8138","+",5629440,4,0,0,147,122,42,42,"subpool-stop_R1_stop.bam"
"8139","+",5636650,4,0,0,147,125,44,44,"subpool-stop_R1_stop.bam"
"8140","+",5702677,2,0,0,25,25,22,33,"subpool-stop_R1_stop.bam"
"8141","+",5702678,12,0,0,26,25,24,33,"subpool-stop_R1_stop.bam"
"8142","+",5715071,3,0,0,143,126,44,44,"subpool-stop_R1_stop.bam"
"8143","+",5759669,4,0,0,147,134,44,44,"subpool-stop_R1_stop.bam"
"8144","+",5773975,4,0,0,147,128,44,44,"subpool-stop_R1_stop.bam"
"8145","+",5782742,13,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8146","+",5794158,1,0,0,114,95,42,42,"subpool-stop_R1_stop.bam"
"8147","+",5805541,280,0,0,24.4357142857143,24.4357142857143,22,40.8285714285714,"subpool-stop_R1_stop.bam"
"8148","+",5813465,11,0,0,25.0909090909091,25.0909090909091,22,39.2727272727273,"subpool-stop_R1_stop.bam"
"8149","+",5813466,1739710,0,0,24.3363250196872,24.3296813836789,22,38.868995982089,"subpool-stop_R1_stop.bam"
"8150","+",5813467,1345,0,0,25.492936802974,24.8825278810409,22,35.6869888475836,"subpool-stop_R1_stop.bam"
"8151","+",5813468,268,0,0,27.9664179104478,25.9291044776119,22,34.0783582089552,"subpool-stop_R1_stop.bam"
"8152","+",5813469,760,0,0,27.9697368421053,25.0763157894737,22,25.3157894736842,"subpool-stop_R1_stop.bam"
"8153","+",5813470,2416,0,0,24.4635761589404,24.2922185430464,22,38.0612582781457,"subpool-stop_R1_stop.bam"
"8154","+",5813471,4,0,0,28,23.25,22,22,"subpool-stop_R1_stop.bam"
"8155","+",5813472,2,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8156","+",5828692,1,0,0,147,99,36,36,"subpool-stop_R1_stop.bam"
"8157","+",5833610,6,0,0,23,23,22,33,"subpool-stop_R1_stop.bam"
"8158","+",5843615,1812,0,0,24.3278145695364,24.326710816777,22,38.9183222958057,"subpool-stop_R1_stop.bam"
"8159","+",5843616,1,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8160","+",5843617,2,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8161","+",5847041,14,0,0,147,123,42,42,"subpool-stop_R1_stop.bam"
"8162","+",5850097,5,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8163","+",5875221,915,0,0,24.5890710382514,24.5890710382514,22,38.2885245901639,"subpool-stop_R1_stop.bam"
"8164","+",5875222,1,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8165","+",5875223,2,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8166","+",5901035,8,0,0,138.75,122.75,44,44,"subpool-stop_R1_stop.bam"
"8167","+",5927034,7,0,0,128,128,44,44,"subpool-stop_R1_stop.bam"
"8168","+",5959452,2,0,0,97,77,42,42,"subpool-stop_R1_stop.bam"
"8169","+",5976118,10,0,0,125.8,110.8,42,43.2,"subpool-stop_R1_stop.bam"
"8170","+",5983685,4,0,0,93.25,68,28,37.75,"subpool-stop_R1_stop.bam"
"8171","+",5988474,11,0,0,142.909090909091,125.909090909091,44,44,"subpool-stop_R1_stop.bam"
"8172","+",5998045,3,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8173","+",6006547,3,0,0,147,134,44,44,"subpool-stop_R1_stop.bam"
"8174","+",6072585,16,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8175","+",6107202,7,0,0,147,122.857142857143,36,41,"subpool-stop_R1_stop.bam"
"8176","+",6107208,8,0,0,147,123,42,42,"subpool-stop_R1_stop.bam"
"8177","+",6107226,7,0,0,147,131.571428571429,28,41.7142857142857,"subpool-stop_R1_stop.bam"
"8178","+",6120567,42,0,0,24.3095238095238,24.3095238095238,22,43.4761904761905,"subpool-stop_R1_stop.bam"
"8179","+",6131314,8,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8180","+",6153301,4,0,0,147,45,22,22,"subpool-stop_R1_stop.bam"
"8181","+",6171080,4,0,0,25.75,25.75,44,44,"subpool-stop_R1_stop.bam"
"8182","+",6171081,823687,0,0,23.099161453319,23.0911195636206,22,38.8061642347154,"subpool-stop_R1_stop.bam"
"8183","+",6171082,751,0,0,24.2237017310253,23.4873501997337,22,28.8042609853529,"subpool-stop_R1_stop.bam"
"8184","+",6171083,139,0,0,26.7482014388489,24.9424460431655,22,27.7194244604317,"subpool-stop_R1_stop.bam"
"8185","+",6171084,4,0,0,28,23.5,22,22,"subpool-stop_R1_stop.bam"
"8186","+",6171085,16,0,0,28.1875,25.1875,24,26.25,"subpool-stop_R1_stop.bam"
"8187","+",6171086,5,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8188","+",6173796,3,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8189","+",6183614,5,0,0,85,69,18,18,"subpool-stop_R1_stop.bam"
"8190","+",6239731,46,0,0,23.3260869565217,23.3260869565217,22,33.4782608695652,"subpool-stop_R1_stop.bam"
"8191","+",6289288,1,0,0,147,148,44,44,"subpool-stop_R1_stop.bam"
"8192","+",6306295,7,0,0,147,133,42,43.7142857142857,"subpool-stop_R1_stop.bam"
"8193","+",6368998,4,0,0,147,103,36,39.75,"subpool-stop_R1_stop.bam"
"8194","+",6379586,1,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8195","+",6385476,12,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8196","+",6401042,51,0,0,23.078431372549,23.078431372549,22,36.6666666666667,"subpool-stop_R1_stop.bam"
"8197","+",6406093,8,0,0,147,132.25,44,44,"subpool-stop_R1_stop.bam"
"8198","+",6493366,5,0,0,147,42,22,22,"subpool-stop_R1_stop.bam"
"8199","+",6507894,1,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8200","+",6531052,4,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8201","+",6535074,1,0,0,25,25,22,22,"subpool-stop_R1_stop.bam"
"8202","+",6535075,131626,0,0,24.3420068983332,24.3314086882531,22,38.8790284594229,"subpool-stop_R1_stop.bam"
"8203","+",6535076,530,0,0,25.9698113207547,24.9660377358491,22,32.7584905660377,"subpool-stop_R1_stop.bam"
"8204","+",6535077,12,0,0,27.5833333333333,25.5,24,33.6666666666667,"subpool-stop_R1_stop.bam"
"8205","+",6535078,9,0,0,28,25.5555555555556,24,30.6666666666667,"subpool-stop_R1_stop.bam"
"8206","+",6537379,1,0,0,147,58,22,22,"subpool-stop_R1_stop.bam"
"8207","-",6687,9,0,0,28,23.1111111111111,22,22,"subpool-stop_R1_stop.bam"
"8208","-",6688,44,0,0,28.0227272727273,24.8181818181818,22,23.8636363636364,"subpool-stop_R1_stop.bam"
"8209","-",6689,131,0,0,28,24.9923664122137,22,24.0763358778626,"subpool-stop_R1_stop.bam"
"8210","-",6690,2319,0,0,26.1552393272962,25.0025873221216,22,32.6765847347995,"subpool-stop_R1_stop.bam"
"8211","-",6691,4456,0,0,24.6108617594255,24.4560143626571,22,38.0085278276481,"subpool-stop_R1_stop.bam"
"8212","-",6692,2828834,0,0,24.3200516537909,24.316302052365,22,38.8364683116789,"subpool-stop_R1_stop.bam"
"8213","-",6693,11,0,0,24,24,22,42,"subpool-stop_R1_stop.bam"
"8214","-",16506,2,0,0,147,75,24,24,"subpool-stop_R1_stop.bam"
"8215","-",32621,1,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8216","-",33283,24,0,0,25.6666666666667,24.6666666666667,24,31.5,"subpool-stop_R1_stop.bam"
"8217","-",90839,4,0,0,26,26,44,44,"subpool-stop_R1_stop.bam"
"8218","-",126216,2,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8219","-",126219,1,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8220","-",155877,17,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8221","-",166148,3,0,0,146.333333333333,129.333333333333,44,44,"subpool-stop_R1_stop.bam"
"8222","-",218087,1,0,0,147,91,36,36,"subpool-stop_R1_stop.bam"
"8223","-",223109,1,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8224","-",225511,22,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8225","-",229492,75,0,0,25.8133333333333,25.8133333333333,22,40.7733333333333,"subpool-stop_R1_stop.bam"
"8226","-",236778,40,0,0,25.15,25.15,22,35.75,"subpool-stop_R1_stop.bam"
"8227","-",254864,29,0,0,132.448275862069,117.758620689655,41,43.5862068965517,"subpool-stop_R1_stop.bam"
"8228","-",254868,1,0,0,139,130,44,44,"subpool-stop_R1_stop.bam"
"8229","-",283378,11,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8230","-",292901,1,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8231","-",301947,1,0,0,147,129,44,44,"subpool-stop_R1_stop.bam"
"8232","-",348893,13,0,0,147,47,22,22,"subpool-stop_R1_stop.bam"
"8233","-",387900,1,0,0,147,105,41,41,"subpool-stop_R1_stop.bam"
"8234","-",407926,3,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8235","-",407971,1,0,0,24,23,24,24,"subpool-stop_R1_stop.bam"
"8236","-",407972,6591,0,0,24.246244879381,24.2436656046123,22,38.8784706417843,"subpool-stop_R1_stop.bam"
"8237","-",414001,2,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8238","-",420535,6,0,0,23.1666666666667,23.1666666666667,22,36.6666666666667,"subpool-stop_R1_stop.bam"
"8239","-",436011,1,0,0,22,22,22,22,"subpool-stop_R1_stop.bam"
"8240","-",436266,264,0,0,28.0075757575758,24.9848484848485,22,24.0530303030303,"subpool-stop_R1_stop.bam"
"8241","-",436267,796,0,0,27.9484924623116,25.0439698492462,22,25.0804020100502,"subpool-stop_R1_stop.bam"
"8242","-",436268,1219,0,0,27.9425758818704,25.9269893355209,22,35.4290401968827,"subpool-stop_R1_stop.bam"
"8243","-",436269,898,0,0,26.0734966592428,25.0478841870824,22,32.9632516703786,"subpool-stop_R1_stop.bam"
"8244","-",436270,1680892,0,0,24.3193024893925,24.311494730179,22,38.7933787536617,"subpool-stop_R1_stop.bam"
"8245","-",436271,13,0,0,25.6923076923077,25.6923076923077,22,42.3076923076923,"subpool-stop_R1_stop.bam"
"8246","-",444907,4,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8247","-",448605,2,0,0,28,28,22,22,"subpool-stop_R1_stop.bam"
"8248","-",459933,5,0,0,100.8,82.8,36,41.2,"subpool-stop_R1_stop.bam"
"8249","-",485884,1,0,0,66,49,36,36,"subpool-stop_R1_stop.bam"
"8250","-",489056,3,0,0,147,42,22,22,"subpool-stop_R1_stop.bam"
"8251","-",510874,6,0,0,147,43,22,22,"subpool-stop_R1_stop.bam"
"8252","-",524746,1,0,0,147,59,22,22,"subpool-stop_R1_stop.bam"
"8253","-",539799,64,0,0,24.75,24.75,22,40.21875,"subpool-stop_R1_stop.bam"
"8254","-",555090,7,0,0,111.571428571429,94,41,43.5714285714286,"subpool-stop_R1_stop.bam"
"8255","-",575594,2,0,0,107,95,38,38,"subpool-stop_R1_stop.bam"
"8256","-",583931,24,0,0,25,24,22,27.6666666666667,"subpool-stop_R1_stop.bam"
"8257","-",624370,91,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8258","-",624371,1,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8259","-",624372,31,0,0,27.9354838709677,25.8709677419355,22,34.8064516129032,"subpool-stop_R1_stop.bam"
"8260","-",624373,116,0,0,25.7931034482759,24.7931034482759,24,32.0689655172414,"subpool-stop_R1_stop.bam"
"8261","-",624374,45289,0,0,24.3389343990815,24.335931462386,22,38.8516416789949,"subpool-stop_R1_stop.bam"
"8262","-",647316,278,0,0,24.294964028777,24.294964028777,22,39.0863309352518,"subpool-stop_R1_stop.bam"
"8263","-",719341,5,0,0,147,129,44,44,"subpool-stop_R1_stop.bam"
"8264","-",743589,132,0,0,25.3333333333333,25.3333333333333,22,34.2121212121212,"subpool-stop_R1_stop.bam"
"8265","-",745182,5,0,0,22,22,22,22,"subpool-stop_R1_stop.bam"
"8266","-",745531,26,0,0,24.8846153846154,24.8846153846154,22,42.8461538461538,"subpool-stop_R1_stop.bam"
"8267","-",750273,30,0,0,24.9,24.9,22,36.6666666666667,"subpool-stop_R1_stop.bam"
"8268","-",754533,3,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8269","-",754534,16,0,0,28,24.125,22,22.25,"subpool-stop_R1_stop.bam"
"8270","-",754535,95,0,0,27.8315789473684,25.1894736842105,22,27.8736842105263,"subpool-stop_R1_stop.bam"
"8271","-",754536,1013,0,0,27.6386969397828,25.7650542941757,22,34.7630799605133,"subpool-stop_R1_stop.bam"
"8272","-",754537,640,0,0,26.0015625,24.990625,22,32.459375,"subpool-stop_R1_stop.bam"
"8273","-",754538,1477443,0,0,24.3307911032778,24.3273006132893,22,38.8211890407955,"subpool-stop_R1_stop.bam"
"8274","-",754539,6,0,0,23.3333333333333,23.3333333333333,44,44,"subpool-stop_R1_stop.bam"
"8275","-",763314,2,0,0,147,134,44,44,"subpool-stop_R1_stop.bam"
"8276","-",807300,9,0,0,28,26,1,1,"subpool-stop_R1_stop.bam"
"8277","-",820525,16,0,0,28.1875,23.1875,22,22,"subpool-stop_R1_stop.bam"
"8278","-",904910,11,0,0,113.272727272727,97.0909090909091,18,20.7272727272727,"subpool-stop_R1_stop.bam"
"8279","-",906545,2,0,0,147,88,28,28,"subpool-stop_R1_stop.bam"
"8280","-",989552,1,0,0,24,23,24,24,"subpool-stop_R1_stop.bam"
"8281","-",989553,774,0,0,24.2377260981912,24.2377260981912,22,38.71834625323,"subpool-stop_R1_stop.bam"
"8282","-",1022082,2,0,0,147,134,44,44,"subpool-stop_R1_stop.bam"
"8283","-",1115355,3,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8284","-",1157203,6,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8285","-",1160473,3,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8286","-",1161185,26,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8287","-",1218914,2,0,0,147,147,44,44,"subpool-stop_R1_stop.bam"
"8288","-",1241370,178,0,0,24.1910112359551,24.1910112359551,22,37.0786516853933,"subpool-stop_R1_stop.bam"
"8289","-",1256868,2,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8290","-",1256869,4,0,0,26,25,24,33,"subpool-stop_R1_stop.bam"
"8291","-",1256870,1210,0,0,24.2165289256198,24.1867768595041,22,38.3801652892562,"subpool-stop_R1_stop.bam"
"8292","-",1257597,66,0,0,145.787878787879,130.181818181818,39,43.5151515151515,"subpool-stop_R1_stop.bam"
"8293","-",1270949,2,0,0,147,123,42,42,"subpool-stop_R1_stop.bam"
"8294","-",1369895,1,0,0,147,112,37,37,"subpool-stop_R1_stop.bam"
"8295","-",1417099,2,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8296","-",1417101,2,0,0,24,23,24,24,"subpool-stop_R1_stop.bam"
"8297","-",1417102,11394,0,0,24.3077935755661,24.2953308758996,22,38.438476391083,"subpool-stop_R1_stop.bam"
"8298","-",1431063,1,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8299","-",1431064,89,0,0,27.8988764044944,25.8314606741573,22,34.7191011235955,"subpool-stop_R1_stop.bam"
"8300","-",1431065,168,0,0,26.2619047619048,25.2321428571429,22,33.8333333333333,"subpool-stop_R1_stop.bam"
"8301","-",1431066,35,0,0,26.7428571428571,25.7142857142857,22,34.4571428571429,"subpool-stop_R1_stop.bam"
"8302","-",1431067,101587,0,0,24.3178753186924,24.3137212438599,22,38.9008140805418,"subpool-stop_R1_stop.bam"
"8303","-",1462000,52,0,0,23.8461538461538,23.8461538461538,22,39.7692307692308,"subpool-stop_R1_stop.bam"
"8304","-",1482848,1,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8305","-",1482849,8,0,0,26.5,25.5,24,35.25,"subpool-stop_R1_stop.bam"
"8306","-",1482850,2468,0,0,24.498379254457,24.498379254457,22,39.1385737439222,"subpool-stop_R1_stop.bam"
"8307","-",1483945,1,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8308","-",1483947,160,0,0,28.01875,24.83125,22,23.85,"subpool-stop_R1_stop.bam"
"8309","-",1483948,7,0,0,27.1428571428571,25.1428571428571,22,32,"subpool-stop_R1_stop.bam"
"8310","-",1483949,15,0,0,26.9333333333333,25.9333333333333,24,37.2,"subpool-stop_R1_stop.bam"
"8311","-",1483950,52940,0,0,24.3618813751417,24.3551001133359,22,38.9509633547412,"subpool-stop_R1_stop.bam"
"8312","-",1502886,5,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8313","-",1503597,9,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8314","-",1503914,21,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8315","-",1517155,2,0,0,147,135,44,44,"subpool-stop_R1_stop.bam"
"8316","-",1537067,14,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8317","-",1551700,5,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8318","-",1576090,13,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
"8319","-",1581287,24,0,0,146.833333333333,133.666666666667,44,44,"subpool-stop_R1_stop.bam"
"8320","-",1641614,1,0,0,147,99,25,25,"subpool-stop_R1_stop.bam"
"8321","-",1642903,7,0,0,147,119,42,42,"subpool-stop_R1_stop.bam"
"8322","-",1661757,1,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8323","-",1749988,2,0,0,147,134,44,44,"subpool-stop_R1_stop.bam"
"8324","-",1766953,5,0,0,147,135,17,20.2,"subpool-stop_R1_stop.bam"
"8325","-",1766957,9,0,0,120.777777777778,112.777777777778,14,17.8888888888889,"subpool-stop_R1_stop.bam"
"8326","-",1767753,3,0,0,147,139,21,21,"subpool-stop_R1_stop.bam"
"8327","-",1774294,2,0,0,22,22,22,22,"subpool-stop_R1_stop.bam"
"8328","-",1781477,11,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8329","-",1792022,1,0,0,28,28,44,44,"subpool-stop_R1_stop.bam"
"8330","-",1926348,9,0,0,147,131,44,44,"subpool-stop_R1_stop.bam"
"8331","-",1928528,5,0,0,147,138,44,44,"subpool-stop_R1_stop.bam"
"8332","-",1937546,1,0,0,147,84,28,28,"subpool-stop_R1_stop.bam"
"8333","-",1956381,14,0,0,23.2142857142857,23.2142857142857,22,37.7142857142857,"subpool-stop_R1_stop.bam"
"8334","-",1963286,9,0,0,147,133,44,44,"subpool-stop_R1_stop.bam"
"8335","-",1965830,3,0,0,147,64,2,2,"subpool-stop_R1_stop.bam"
"8336","-",1984293,3,0,0,23,23,44,44,"subpool-stop_R1_stop.bam"
"8337","-",2017514,5,0,0,28,26,36,36,"subpool-stop_R1_stop.bam"
"8338","-",2017515,37,0,0,27.5405405405405,26.5405405405405,24,39.7567567567568,"subpool-stop_R1_stop.bam"
"8339","-",2017516,18964,0,0,24.2916051465935,24.2825880615904,22,38.5399704703649,"subpool-stop_R1_stop.bam"
"8340","-",2046865,4,0,0,147,130,44,44,"subpool-stop_R1_stop.bam"
"8341","-",2068799,56,0,0,24.6428571428571,24.6428571428571,22,39.2857142857143,"subpool-stop_R1_stop.bam"
"8342","-",2158133,4,0,0,147,41,22,22,"subpool-stop_R1_stop.bam"
"8343","-",2199234,523,0,0,24.1778202676864,24.1778202676864,22,37.9655831739962,"subpool-stop_R1_stop.bam"
"8344","-",2199251,31,0,0,28,25,24,24,"subpool-stop_R1_stop.bam"
"8345","-",2199252,1,0,0,28,24,22,22,"subpool-stop_R1_stop.bam"
"8346","-",2199253,7,0,0,26.8571428571429,25.8571428571429,22,34,"subpool-stop_R1_stop.bam"
"8347","-",2199254,16840,0,0,24.7943586698337,24.7793349168646,22,37.0369358669834,"subpool-stop_R1_stop.bam"
"8348","-",2241792,2,0,0,147,125,44,44,"subpool-stop_R1_stop.bam"
"8349","-",2258561,16,0,0,28,23,22,22,"subpool-stop_R1_stop.bam"
